entrez_gene_id	symbol	in_space_i	in_space_ii	in_space_iii	in_space_delta
83439	TCF7L1	0	0	1	0
83440	ADPGK	1	1	1	0
83442	SH3BGRL3	0	1	1	0
83443	SF3B5	0	0	1	0
83444	INO80B	0	1	1	0
83445	GSG1	1	1	1	0
83446	CCDC70	0	1	1	0
83447	SLC25A31	1	1	1	0
83448	PUS7L	1	1	1	0
83449	PMFBP1	0	0	1	0
83450	LRRC48	0	1	1	0
83451	ABHD11	1	1	1	0
83452	RAB33B	0	0	1	0
83460	TMEM93	1	1	1	0
83461	CDCA3	1	1	1	0
83463	MXD3	1	1	1	0
83464	APH1B	0	1	1	0
83468	GLT8D2	0	1	1	0
83473	KATNAL2	1	1	1	0
83475	DOHH	0	1	1	0
83478	ARHGAP24	0	1	1	0
83479	DDX59	0	1	1	0
83480	PUS3	1	1	1	0
83482	SCRT1	0	0	1	0
83483	PLVAP	0	1	1	0
83538	TTC25	0	1	1	0
83539	CHST9	1	1	1	0
83540	NUF2	1	1	1	0
83541	FAM110A	1	1	1	0
83543	AIF1L	1	1	1	0
83544	DNAL1	1	1	1	0
83546	RTBDN	1	1	1	0
83547	RILP	0	0	1	0
83548	COG3	0	1	1	0
83549	UCK1	1	1	1	0
83550	GPR101	0	1	1	0
83552	MFRP	0	0	1	0
83590	TMUB1	1	1	1	0
83591	THAP2	1	1	1	0
83592	AKR1E2	1	1	1	0
83593	RASSF5	1	1	1	0
83594	NUDT12	0	1	1	0
83595	SOX7	0	1	1	0
83596	BCL2L12	1	1	1	0
83597	RTP3	0	1	1	0
83604	TMEM47	1	1	1	0
83605	CCM2	1	1	1	0
83606	C22orf13	1	1	1	0
83607	AMMECR1L	0	1	1	0
83608	C18orf21	0	1	1	0
83636	C19orf12	0	1	1	0
83637	ZMIZ2	1	1	1	0
83638	C11orf68	1	1	1	0
83639	TEX101	0	0	1	0
83640	FAM103A1	1	1	1	0
83641	FAM107B	1	1	1	0
83642	SELO	0	0	1	0
83643	CCDC3	0	0	1	0
83648	FAM167A	0	1	1	0
83650	SLC35G5	0	1	1	0
83657	DYNLRB2	0	1	1	0
83658	DYNLRB1	1	1	1	0
83659	TEKT1	1	1	1	0
83661	MS4A8B	0	1	1	0
83666	PARP9	0	1	1	0
83667	SESN2	1	1	1	0
83690	CRISPLD1	1	1	1	0
83692	CD99L2	1	1	1	0
83693	HSDL1	1	1	1	0
83694	RPS6KL1	1	1	1	0
83695	C12orf32	1	1	1	0
83696	TRAPPC9	1	1	1	0
83698	CALN1	1	1	1	0
83699	SH3BGRL2	0	1	1	0
83700	JAM3	0	0	1	0
83706	FERMT3	1	1	1	0
83707	TRPT1	1	1	1	0
83714	NRIP2	0	1	1	0
83715	ESPN	0	0	1	0
83716	CRISPLD2	0	1	1	0
83719	YPEL3	0	1	1	0
83723	FAM57B	0	0	1	0
83729	INHBE	1	1	1	0
83732	RIOK1	1	1	1	0
83733	SLC25A18	1	1	1	0
83734	ATG10	0	1	1	0
83740	H2AFB3	0	1	1	0
83741	TFAP2D	0	0	1	0
83743	GRWD1	1	1	1	0
83744	ZNF484	0	1	1	0
83746	L3MBTL2	1	1	1	0
83752	LONP2	0	0	1	0
83755	KRTAP4-12	1	1	1	0
83756	TAS1R3	0	0	1	0
83758	RBP5	0	1	1	0
83759	RBM4B	1	1	1	0
83786	FRMD8	1	1	1	0
83787	ARMC10	1	1	1	0
83795	KCNK16	0	1	1	0
83844	USP26	0	1	1	0
83849	SYT15	0	1	1	0
83851	SYT16	0	1	1	0
83852	SETDB2	0	1	1	0
83853	ROPN1L	1	1	1	0
83854	ANGPTL6	0	0	1	0
83855	KLF16	0	0	1	0
83856	FSD1L	1	1	1	0
83857	TMTC1	0	1	1	0
83858	ATAD3B	1	1	1	0
83861	RSPH3	0	1	1	0
83862	TMEM120A	1	1	1	0
83871	RAB34	1	1	1	0
83873	GPR61	0	1	1	0
83874	TBC1D10A	0	1	1	0
83875	BCO2	0	1	1	0
83876	MRO	1	1	1	0
83877	TM2D2	1	1	1	0
83878	USHBP1	1	1	1	0
83879	CDCA7	1	1	1	0
83881	MIXL1	0	1	1	0
83882	TSPAN10	0	0	1	0
83884	SLC25A2	0	1	1	0
83886	PRSS27	0	0	1	0
83887	TTLL2	0	1	1	0
83888	FGFBP2	1	1	1	0
83891	SNX25	0	0	1	0
83892	KCTD10	0	0	1	0
83893	SPATA16	1	1	1	0
83894	TTC29	1	1	1	0
83895	KRTAP1-5	0	0	1	0
83896	KRTAP3-1	0	1	1	0
83897	KRTAP3-2	1	1	1	0
83899	KRTAP9-2	0	1	1	0
83900	KRTAP9-3	0	0	1	0
83901	KRTAP9-8	0	0	1	0
83902	KRTAP17-1	0	0	1	0
83903	GSG2	0	0	1	0
83930	STARD3NL	1	1	1	0
83931	STK40	1	1	1	0
83932	C1orf124	1	1	1	0
83933	HDAC10	0	1	1	0
83935	TMEM133	0	0	1	0
83937	RASSF4	1	1	1	0
83939	EIF2A	1	1	1	0
83940	TATDN1	0	0	1	0
83941	TM2D1	1	1	1	0
83942	TSSK1B	1	1	1	0
83943	IMMP2L	1	1	1	0
83953	FCAMR	0	0	1	0
83954	FKSG83	0	1	1	0
83955	NACAP1	0	1	1	0
83956	RACGAP1P	0	1	1	0
83957	FRMD8P1	0	1	1	0
83982	IFI27L2	1	1	1	0
83983	TSSK6	1	1	1	0
83985	SPNS1	1	1	1	0
83986	ITFG3	0	0	1	0
83987	CCDC8	0	0	1	0
83988	NCALD	1	1	1	0
83989	FAM172A	1	1	1	0
83990	BRIP1	0	1	1	0
83992	CTTNBP2	0	0	1	0
83998	REG4	1	1	1	0
83999	KREMEN1	0	0	1	0
84000	TMPRSS13	0	1	1	0
84002	B3GNT5	1	1	1	0
84033	OBSCN	0	1	1	0
84034	EMILIN2	0	0	1	0
84056	KATNAL1	1	1	1	0
84057	MND1	0	1	1	0
84058	WDR54	0	1	1	0
84060	RBM48	0	0	1	0
84061	MAGT1	0	1	1	0
84062	DTNBP1	1	1	1	0
84063	KIRREL2	0	1	1	0
84064	HDHD2	1	1	1	0
84065	TMEM222	1	1	1	0
84066	C1orf49	1	1	1	0
84067	FAM160A2	1	1	1	0
84068	SLC10A7	1	1	1	0
84069	PLEKHN1	0	1	1	0
84070	FAM186B	1	1	1	0
84071	ARMC2	0	1	1	0
84072	HORMAD1	0	1	1	0
84073	MYCBPAP	1	1	1	0
84074	QRICH2	0	0	1	0
84075	FSCB	1	1	1	0
84076	TKTL2	1	1	1	0
84077	C3orf20	0	1	1	0
84078	KBTBD7	1	1	1	0
84079	ANKRD27	0	1	1	0
84080	C16orf48	1	1	1	0
84081	NSRP1	0	0	1	0
84083	ZRANB3	0	0	1	0
84084	RAB6C	0	1	1	0
84085	FBXO30	1	1	1	0
84099	ID2B	0	1	1	0
84100	ARL6	1	1	1	0
84101	USP44	1	1	1	0
84102	SLC41A2	1	1	1	0
84103	C4orf17	0	0	1	0
84105	PCBD2	0	1	1	0
84106	PRAM1	1	1	1	0
84107	ZIC4	0	1	1	0
84108	PCGF6	1	1	1	0
84109	QRFPR	0	1	1	0
84124	ZNF394	0	1	1	0
84125	LRRIQ1	1	1	1	0
84126	ATRIP	1	1	1	0
84128	WDR75	0	1	1	0
84129	ACAD11	1	1	1	0
84131	CEP78	0	1	1	0
84132	USP42	0	0	1	0
84133	ZNRF3	0	0	1	0
84134	TOMM40L	0	1	1	0
84135	UTP15	1	1	1	0
84138	SLC7A6OS	1	1	1	0
84140	FAM161A	0	1	1	0
84141	FAM176A	1	1	1	0
84142	FAM175A	1	1	1	0
84146	ZNF644	0	0	1	0
84152	PPP1R1B	1	1	1	0
84153	RNASEH2C	0	1	1	0
84154	RPF2	1	1	1	0
84159	ARID5B	0	0	1	0
84163	GTF2IRD2	0	1	1	0
84164	ASCC2	0	0	1	0
84167	C19orf44	1	1	1	0
84168	ANTXR1	1	1	1	0
84171	LOXL4	1	1	1	0
84172	POLR1B	0	0	1	0
84173	ELMOD3	1	1	1	0
84174	SLA2	0	0	1	0
84179	MFSD7	1	1	1	0
84186	ZCCHC7	0	1	1	0
84187	TMEM164	0	0	1	0
84188	FAR1	1	1	1	0
84189	SLITRK6	0	1	1	0
84190	C12orf26	1	1	1	0
84191	FAM96A	1	1	1	0
84193	SETD3	1	1	1	0
84196	USP48	1	1	1	0
84197	SGK196	0	1	1	0
84203	TXNDC2	0	0	1	0
84206	MEX3B	0	0	1	0
84210	ANKRD20A1	0	0	1	0
84215	ZNF541	0	1	1	0
84216	TMEM117	0	1	1	0
84217	ZMYND12	0	0	1	0
84218	TBC1D3F	0	1	1	0
84219	WDR24	1	1	1	0
84220	RGPD5	0	0	1	0
84221	C21orf56	0	1	1	0
84222	TMEM191A	0	0	1	0
84223	IQCG	0	0	1	0
84224	NBPF3	1	1	1	0
84227	RGSL2	0	1	1	0
84229	CCDC135	1	1	1	0
84230	LRRC8C	0	1	1	0
84232	MAF1	1	1	1	0
84233	TMEM126A	0	0	1	0
84236	RHBDD1	1	1	1	0
84239	ATP13A4	0	0	1	0
84240	ZCCHC9	1	1	1	0
84243	ZDHHC18	0	0	1	0
84245	MRI1	1	1	1	0
84246	MED10	0	0	1	0
84247	LDOC1L	1	1	1	0
84248	FYTTD1	1	1	1	0
84249	PSD2	1	1	1	0
84250	ANKRD32	0	0	1	0
84251	SGIP1	0	0	1	0
84253	GARNL3	0	0	1	0
84254	CAMKK1	1	1	1	0
84255	SLC37A3	0	1	1	0
84256	FLYWCH1	0	0	1	0
84258	SYT3	1	1	1	0
84259	DCUN1D5	1	1	1	0
84260	TCHP	1	1	1	0
84261	FBXW9	0	0	1	0
84262	PSMG3	1	1	1	0
84263	HSDL2	1	1	1	0
84264	HAGHL	1	1	1	0
84265	POLR3GL	1	1	1	0
84266	ALKBH7	0	0	1	0
84267	C9orf64	1	1	1	0
84268	RPAIN	0	1	1	0
84269	CHCHD5	1	1	1	0
84270	C9orf89	1	1	1	0
84271	POLDIP3	1	1	1	0
84272	YIPF4	1	1	1	0
84273	NOA1	0	1	1	0
84274	COQ5	0	0	1	0
84275	SLC25A33	1	1	1	0
84276	NICN1	1	1	1	0
84277	DNAJC30	0	1	1	0
84278	HIATL2	1	1	1	0
84279	PRADC1	1	1	1	0
84280	BTBD10	1	1	1	0
84281	C2orf88	1	1	1	0
84282	RNF135	0	1	1	0
84283	TMEM79	1	1	1	0
84284	NTPCR	0	0	1	0
84285	EIF1AD	1	1	1	0
84286	TMEM175	0	1	1	0
84287	ZDHHC16	1	1	1	0
84288	EFCAB2	0	0	1	0
84289	ING5	1	1	1	0
84290	CAPNS2	0	1	1	0
84292	WDR83	1	1	1	0
84293	FAM213A	1	1	1	0
84294	UTP23	1	1	1	0
84295	PHF6	0	1	1	0
84296	GINS4	1	1	1	0
84298	LLPH	1	1	1	0
84299	MIEN1	1	1	1	0
84300	MNF1	1	1	1	0
84301	DDI2	1	1	1	0
84302	C9orf125	1	1	1	0
84303	CHCHD6	1	1	1	0
84304	NUDT22	1	1	1	0
84305	WIBG	1	1	1	0
84306	PDCD2L	0	1	1	0
84307	ZNF397	1	1	1	0
84309	NUDT16L1	1	1	1	0
84310	C7orf50	1	1	1	0
84311	MRPL45	1	1	1	0
84312	BRMS1L	1	1	1	0
84313	VPS25	1	1	1	0
84314	TMEM107	0	1	1	0
84315	MON1A	0	1	1	0
84316	LSMD1	1	1	1	0
84317	CCDC115	1	1	1	0
84319	C3orf26	1	1	1	0
84320	ACBD6	0	0	1	0
84321	THOC3	1	1	1	0
84324	SARNP	1	1	1	0
84326	C16orf13	0	1	1	0
84327	ZBED3	0	0	1	0
84328	LZIC	1	1	1	0
84329	HVCN1	1	1	1	0
84330	ZNF414	1	1	1	0
84331	FAM195A	1	1	1	0
84332	DYDC2	1	1	1	0
84333	PCGF5	1	1	1	0
84334	APOPT1	0	0	1	0
84335	AKT1S1	1	1	1	0
84336	TMEM101	1	1	1	0
84337	ELOF1	1	1	1	0
84340	GFM2	1	1	1	0
84342	COG8	0	1	1	0
84343	HPS3	1	1	1	0
84364	ARFGAP2	0	0	1	0
84365	MKI67IP	1	1	1	0
84366	PRAC	0	1	1	0
84376	HOOK3	0	0	1	0
84417	C2orf40	1	1	1	0
84418	CYSTM1	0	1	1	0
84419	C15orf48	1	1	1	0
84432	PROK1	0	0	1	0
84433	CARD11	0	1	1	0
84436	ZNF528	0	0	1	0
84437	MSANTD4	0	0	1	0
84439	HHIPL1	0	1	1	0
84440	RAB11FIP4	0	0	1	0
84441	MAML2	0	0	1	0
84444	DOT1L	0	0	1	0
84445	LZTS2	1	1	1	0
84446	BRSK1	1	1	1	0
84447	SYVN1	1	1	1	0
84448	ABLIM2	0	1	1	0
84449	ZNF333	0	1	1	0
84450	ZNF512	0	1	1	0
84451	KIAA1804	0	0	1	0
84455	EFCAB7	1	1	1	0
84456	L3MBTL3	0	1	1	0
84457	PHYHIPL	1	1	1	0
84458	LCOR	0	1	1	0
84460	ZMAT1	0	1	1	0
84464	SLX4	1	1	1	0
84465	MEGF11	0	0	1	0
84466	MEGF10	0	0	1	0
84467	FBN3	0	0	1	0
84498	FAM120B	1	1	1	0
84501	SPIRE2	0	1	1	0
84502	JPH4	0	0	1	0
84504	NKX6-2	0	0	1	0
84513	PPAPDC1B	1	1	1	0
84515	MCM8	0	1	1	0
84516	DCTN5	1	1	1	0
84517	ARPM1	1	1	1	0
84518	CNFN	0	1	1	0
84519	ACRBP	0	0	1	0
84520	C14orf142	0	1	1	0
84522	JAGN1	0	1	1	0
84524	ZC3H8	1	1	1	0
84525	HOPX	1	1	1	0
84527	ZNF559	1	1	1	0
84528	RHOXF2	1	1	1	0
84529	C15orf41	1	1	1	0
84530	SRRM4	0	0	1	0
84532	ACSS1	1	1	1	0
84536	C21orf67	0	1	1	0
84541	KBTBD8	0	1	1	0
84542	KIAA1841	0	1	1	0
84545	MRPL43	0	1	1	0
84547	PGBD1	0	1	1	0
84548	TMEM185A	1	1	1	0
84549	MAK16	0	1	1	0
84553	FAXC	1	1	1	0
84557	MAP1LC3A	1	1	1	0
84560	MT4	0	1	1	0
84561	SLC12A8	1	1	1	0
84569	LYZL1	1	1	1	0
84572	GNPTG	1	1	1	0
84612	PARD6B	0	1	1	0
84614	ZBTB37	1	1	1	0
84616	KRTAP4-4	0	0	1	0
84617	TUBB6	1	1	1	0
84618	NT5C1A	0	1	1	0
84619	ZGPAT	1	1	1	0
84620	ST6GAL2	1	1	1	0
84624	FNDC1	0	0	1	0
84626	KRBA1	0	0	1	0
84628	NTNG2	1	1	1	0
84631	SLITRK2	0	1	1	0
84632	AFAP1L2	0	1	1	0
84634	KISS1R	0	0	1	0
84636	GPR174	0	0	1	0
84639	IL1F10	0	1	1	0
84640	USP38	0	1	1	0
84641	HIATL1	1	1	1	0
84643	KIF2B	1	1	1	0
84645	C22orf23	1	1	1	0
84647	PLA2G12B	0	0	1	0
84648	LCE3D	0	0	1	0
84649	DGAT2	1	1	1	0
84650	EBPL	0	0	1	0
84651	SPINK7	0	1	1	0
84654	SPZ1	1	1	1	0
84656	GLYR1	0	1	1	0
84657	GHRLOS2	0	1	1	0
84658	EMR3	0	0	1	0
84659	RNASE7	0	0	1	0
84660	CCDC62	0	0	1	0
84661	DPY30	1	1	1	0
84662	GLIS2	0	0	1	0
84663	CYorf15B	0	1	1	0
84665	MYPN	0	0	1	0
84666	RETNLB	0	1	1	0
84667	HES7	0	0	1	0
84668	FAM126A	0	1	1	0
84669	USP32	0	1	1	0
84674	CARD6	0	0	1	0
84675	TRIM55	1	1	1	0
84677	DSCR8	1	1	1	0
84678	KDM2B	0	1	1	0
84679	SLC9A7	0	0	1	0
84680	ACCS	1	1	1	0
84681	HINT2	0	1	1	0
84688	C9orf24	1	1	1	0
84689	MS4A14	0	0	1	0
84690	SPATA22	1	1	1	0
84691	FAM71F1	1	1	1	0
84692	CCDC54	1	1	1	0
84693	MCEE	0	1	1	0
84694	GJA10	0	0	1	0
84695	LOXL3	0	1	1	0
84696	ABHD1	0	1	1	0
84698	CAPS2	0	1	1	0
84699	CREB3L3	0	0	1	0
84700	MYO18B	0	0	1	0
84701	COX4I2	0	0	1	0
84705	GTPBP3	1	1	1	0
84706	GPT2	0	0	1	0
84707	BEX2	1	1	1	0
84708	LNX1	1	1	1	0
84709	C4orf49	0	1	1	0
84717	HDGFRP2	0	1	1	0
84719	LINC00260	1	1	1	0
84720	PIGO	1	1	1	0
84722	PSRC1	0	1	1	0
84725	PLEKHA8	1	1	1	0
84726	PRRC2B	1	1	1	0
84727	SPSB2	1	1	1	0
84733	CBX2	1	1	1	0
84734	FAM167B	1	1	1	0
84735	CNDP1	1	1	1	0
84740	AFAP1-AS1	0	1	1	0
84747	UNC119B	0	0	1	0
84749	USP30	1	1	1	0
84750	FUT10	0	0	1	0
84757	MGC10814	1	1	1	0
84759	PCGF1	1	1	1	0
84765	ZNF577	1	1	1	0
84766	EFCAB4B	1	1	1	0
84767	SPRYD5	1	1	1	0
84769	MPV17L2	1	1	1	0
84771	DDX11L2	0	0	1	0
84772	MGC13008	1	1	1	0
84775	ZNF607	1	1	1	0
84779	NAA11	0	0	1	0
84790	TUBA1C	1	1	1	0
84791	LINC00467	1	1	1	0
84792	FAM220A	1	1	1	0
84795	PYROXD2	1	1	1	0
84798	C19orf48	1	1	1	0
84804	MFSD9	0	1	1	0
84807	NFKBID	1	1	1	0
84808	C1orf170	1	1	1	0
84809	CROCCP2	0	1	1	0
84811	BUD13	0	1	1	0
84812	PLCD4	1	1	1	0
84814	PPAPDC3	0	0	1	0
84816	RTN4IP1	1	1	1	0
84817	TXNDC17	1	1	1	0
84818	IL17RC	1	1	1	0
84823	LMNB2	0	0	1	0
84824	FCRLA	1	1	1	0
84826	SFT2D3	1	1	1	0
84830	ADTRP	1	1	1	0
84832	ANKRD36BP1	1	1	1	0
84833	USMG5	1	1	1	0
84836	ABHD14B	1	1	1	0
84837	ARHGAP5-AS1	1	1	1	0
84838	ZNF496	1	1	1	0
84843	MGC15705	0	0	1	0
84844	PHF5A	1	1	1	0
84847	LINC00525	1	1	1	0
84848	MGC16121	1	1	1	0
84850	GLIS3-AS1	1	1	1	0
84851	TRIM52	1	1	1	0
84856	LOC84856	1	1	1	0
84858	ZNF503	1	1	1	0
84859	LRCH3	1	1	1	0
84861	KLHL22	1	1	1	0
84864	MINA	1	1	1	0
84865	CCDC142	0	1	1	0
84866	TMEM25	0	1	1	0
84867	PTPN5	0	1	1	0
84868	HAVCR2	0	1	1	0
84869	CBR4	1	1	1	0
84870	RSPO3	0	1	1	0
84871	AGBL4	0	1	1	0
84872	ZC3H10	1	1	1	0
84873	GPR128	0	1	1	0
84874	ZNF514	0	0	1	0
84875	PARP10	0	0	1	0
84876	ORAI1	1	1	1	0
84878	ZBTB45	1	1	1	0
84879	MFSD2A	1	1	1	0
84881	RPUSD4	1	1	1	0
84883	AIFM2	1	1	1	0
84885	ZDHHC12	0	1	1	0
84886	C1orf198	0	0	1	0
84888	SPPL2A	1	1	1	0
84889	SLC7A3	1	1	1	0
84890	ADO	0	0	1	0
84891	ZSCAN10	0	0	1	0
84892	C3orf39	1	1	1	0
84893	FBXO18	1	1	1	0
84894	LINGO1	1	1	1	0
84895	FAM73B	1	1	1	0
84896	ATAD1	0	1	1	0
84897	TBRG1	1	1	1	0
84898	PLXDC2	1	1	1	0
84899	TMTC4	1	1	1	0
84900	RNFT2	1	1	1	0
84901	NFATC2IP	1	1	1	0
84902	CEP89	1	1	1	0
84904	C9orf100	1	1	1	0
84905	ZNF341	0	1	1	0
84908	FAM136A	1	1	1	0
84909	C9orf3	0	0	1	0
84910	TMEM87B	0	1	1	0
84912	SLC35B4	1	1	1	0
84914	ZNF587	1	1	1	0
84915	C12orf34	0	0	1	0
84916	CIRH1A	1	1	1	0
84918	LRP11	0	0	1	0
84919	PPP1R15B	0	0	1	0
84920	ALG10	1	1	1	0
84922	FIZ1	0	0	1	0
84923	FAM104A	1	1	1	0
84924	ZNF566	1	1	1	0
84925	DIRC2	0	0	1	0
84928	TMEM209	0	1	1	0
84929	FIBCD1	1	1	1	0
84930	MASTL	0	0	1	0
84931	LOC84931	0	1	1	0
84932	RAB2B	0	1	1	0
84933	C8orf76	1	1	1	0
84934	C12orf52	1	1	1	0
84935	C13orf33	0	1	1	0
84936	ZFYVE19	0	1	1	0
84937	ZNRF1	0	1	1	0
84938	ATG4C	1	1	1	0
84939	MUM1	1	1	1	0
84940	CORO6	0	1	1	0
84941	HSH2D	0	0	1	0
84942	WDR73	0	1	1	0
84944	MAEL	1	1	1	0
84945	ABHD13	1	1	1	0
84946	LTV1	0	1	1	0
84947	SERAC1	0	1	1	0
84948	TIGD5	1	1	1	0
84950	PRPF38A	1	1	1	0
84951	TNS4	0	0	1	0
84952	CGNL1	0	0	1	0
84953	MICALCL	0	0	1	0
84954	MPND	0	0	1	0
84955	NUDCD1	0	0	1	0
84957	RELT	1	1	1	0
84958	SYTL1	1	1	1	0
84959	UBASH3B	0	1	1	0
84960	KIAA1984	0	1	1	0
84961	FBXL20	1	1	1	0
84962	AJUBA	0	0	1	0
84964	ALKBH6	1	1	1	0
84966	IGSF21	0	0	1	0
84967	LSM10	1	1	1	0
84968	PNMA6A	0	1	1	0
84969	TOX2	1	1	1	0
84970	C1orf94	1	1	1	0
84971	ATG4D	1	1	1	0
84973	SNHG7	1	1	1	0
84975	MFSD5	1	1	1	0
84976	DISP1	1	1	1	0
84978	FRMD5	0	1	1	0
84981	MIR22HG	0	1	1	0
84984	CEP19	1	1	1	0
84985	FAM83A	1	1	1	0
84986	ARHGAP19	1	1	1	0
84987	COX14	1	1	1	0
84988	PPP1R16A	1	1	1	0
84989	LOC84989	1	1	1	0
84991	RBM17	1	1	1	0
84992	PIGY	0	0	1	0
84993	UBL7	1	1	1	0
84996	C21orf119	1	1	1	0
85002	FAM86B1	1	1	1	0
85004	RERG	1	1	1	0
85007	AGXT2L2	1	1	1	0
85009	MGC16025	1	1	1	0
85012	TCEAL3	1	1	1	0
85013	TMEM128	1	1	1	0
85014	TMEM141	1	1	1	0
85015	USP45	1	1	1	0
85016	C11orf70	1	1	1	0
85019	TMEM241	1	1	1	0
85021	REPS1	1	1	1	0
85025	TMEM60	0	1	1	0
85026	C9orf37	0	1	1	0
85027	C5orf62	1	1	1	0
85235	HIST1H2AH	0	1	1	0
85236	HIST1H2BK	1	1	1	0
85280	KRTAP9-4	0	1	1	0
85285	KRTAP4-1	0	1	1	0
85287	KRTAP4-7	0	1	1	0
85289	KRTAP4-5	0	0	1	0
85291	KRTAP4-2	0	1	1	0
85293	KRTAP3-3	0	1	1	0
85294	KRTAP2-4	0	1	1	0
85300	ATCAY	1	1	1	0
85302	FBF1	1	1	1	0
85313	PPIL4	1	1	1	0
85315	PAQR8	1	1	1	0
85316	BAGE5	0	0	1	0
85317	BAGE4	0	0	1	0
85318	BAGE3	0	1	1	0
85320	ABCC11	1	1	1	0
85329	LGALS12	1	1	1	0
85352	KIAA1644	0	1	1	0
85359	DGCR6L	1	1	1	0
85360	SYDE1	1	1	1	0
85363	TRIM5	1	1	1	0
85365	ALG2	1	1	1	0
85366	MYLK2	0	1	1	0
85369	FAM40A	0	1	1	0
85371	KIAA1656	0	0	1	0
85376	RIMBP3	1	1	1	0
85377	MICALL1	0	0	1	0
85378	TUBGCP6	0	0	1	0
85395	FAM207A	0	1	1	0
85397	RGS8	0	1	1	0
85403	EAF1	0	1	1	0
85406	DNAJC14	0	1	1	0
85407	NKD1	0	0	1	0
85409	NKD2	1	1	1	0
85411	C6orf114	0	0	1	0
85413	SLC22A16	0	1	1	0
85414	SLC45A3	0	0	1	0
85415	RHPN2	1	1	1	0
85437	ZCRB1	1	1	1	0
85438	CABS1	0	1	1	0
85439	STON2	0	1	1	0
85441	PRIC285	0	0	1	0
85444	LRRCC1	0	0	1	0
85445	CNTNAP4	0	0	1	0
85446	ZFHX2	0	1	1	0
85450	ITPRIP	0	0	1	0
85453	TSPYL5	0	1	1	0
85457	KIAA1737	1	1	1	0
85458	DIXDC1	0	0	1	0
85464	SSH2	1	1	1	0
85465	EPT1	1	1	1	0
85474	LBX2	0	0	1	0
85476	GFM1	0	1	1	0
85477	SCIN	0	0	1	0
85478	CCDC65	0	0	1	0
85479	DNAJC5B	1	1	1	0
85480	TSLP	1	1	1	0
85481	PSKH2	0	1	1	0
85509	MBD3L1	0	0	1	0
85569	GALP	0	0	1	0
85865	GTPBP10	1	1	1	0
86614	HSFY1	0	1	1	0
87178	PNPT1	0	0	1	0
87769	A2LD1	0	1	1	0
88455	ANKRD13A	0	1	1	0
88745	RRP36	0	0	1	0
89122	TRIM4	0	1	1	0
89765	RSPH1	0	1	1	0
89766	UMODL1	0	0	1	0
89777	SERPINB12	0	1	1	0
89778	SERPINB11	0	1	1	0
89780	WNT3A	0	1	1	0
89781	HPS4	0	0	1	0
89782	LMLN	0	0	1	0
89790	SIGLEC10	0	0	1	0
89792	GAL3ST3	0	1	1	0
89796	NAV1	1	1	1	0
89797	NAV2	1	1	1	0
89822	KCNK17	1	1	1	0
89832	CHRFAM7A	0	1	1	0
89838	ULK4P1	0	1	1	0
89839	ARHGAP11B	0	0	1	0
89845	ABCC10	0	0	1	0
89846	FGD3	0	0	1	0
89848	FCHSD1	0	1	1	0
89849	ATG16L2	0	0	1	0
89853	FAM125B	0	1	1	0
89857	KLHL6	1	1	1	0
89858	SIGLEC12	1	1	1	0
89866	SEC16B	1	1	1	0
89869	PLCZ1	0	1	1	0
89870	TRIM15	1	1	1	0
89872	AQP10	0	1	1	0
89874	SLC25A21	0	1	1	0
89876	C3orf15	0	1	1	0
89882	TPD52L3	1	1	1	0
89883	OR6W1P	0	0	1	0
89884	LHX4	1	1	1	0
89885	FATE1	1	1	1	0
89886	SLAMF9	0	0	1	0
89887	ZNF628	0	0	1	0
89890	KBTBD6	0	1	1	0
89891	WDR34	1	1	1	0
89894	TMEM116	0	1	1	0
89910	UBE3B	0	1	1	0
89927	C16orf45	0	1	1	0
89932	PAPLN	0	1	1	0
89941	RHOT2	1	1	1	0
89944	GLB1L2	0	1	1	0
89953	KLC4	0	1	1	0
89958	SAPCD2	0	0	1	0
89970	RSPRY1	1	1	1	0
89978	ATPBD4	0	1	1	0
90007	MIDN	0	0	1	0
90011	KIR3DX1	0	1	1	0
90019	SYT8	0	0	1	0
90025	UBE3D	0	0	1	0
90050	FAM181A	1	1	1	0
90060	CCDC120	1	1	1	0
90070	LACRT	0	1	1	0
90075	ZNF30	0	1	1	0
90121	TSR2	1	1	1	0
90133	KRT8P12	0	1	1	0
90134	KCNH7	1	1	1	0
90135	BTBD6	0	0	1	0
90139	TSPAN18	1	1	1	0
90141	EFCAB11	0	0	1	0
90161	HS6ST2	0	1	1	0
90167	FRMD7	0	1	1	0
90187	EMILIN3	0	0	1	0
90196	SYS1	0	1	1	0
90203	SNX21	1	1	1	0
90204	ZSWIM1	1	1	1	0
90226	UCN2	1	1	1	0
90231	KIAA2013	0	0	1	0
90233	ZNF551	1	1	1	0
90249	UNC5A	0	0	1	0
90268	FAM105B	1	1	1	0
90273	CEACAM21	1	1	1	0
90288	C3orf25	0	1	1	0
90293	KLHL13	0	1	1	0
90313	TP53I13	0	1	1	0
90316	TGIF2LX	0	1	1	0
90317	ZNF616	1	1	1	0
90321	ZNF766	0	0	1	0
90324	CCDC97	1	1	1	0
90326	THAP3	0	0	1	0
90332	EXOC3L2	0	0	1	0
90333	ZNF468	0	1	1	0
90338	ZNF160	0	0	1	0
90353	CTU1	0	0	1	0
90355	C5orf30	1	1	1	0
90362	FAM110B	0	1	1	0
90378	SAMD1	0	0	1	0
90379	DCAF15	1	1	1	0
90390	MED30	1	1	1	0
